taxpayer_id,taxpayer_name,sector,region,annual_revenue_usd,late_filings_last_12m,fiscal_device_uptime_pct,vat_to_sales_ratio,outstanding_debt_zig,previous_audit_violations,prediction_score
ZIM-TEST-300231,Nomsa Moyo,Mining,Masvingo,119693.36,6,95.47,0.1597,21778.62,0,15.0
ZIM-TEST-300232,Munyaradzi Chirau,Retail,Bulawayo,91311.22,0,91.56,0.1293,745.05,1,0.0
ZIM-TEST-300233,Sekai Gara,Retail,Bulawayo,27413.73,4,87.5,0.15,1583.53,0,2.0
ZIM-TEST-300234,Sekai Gumbo,Agriculture,Manicaland,311864.58,2,98.91,0.104,13465.79,0,0.0
ZIM-TEST-300235,Farai Mutasa,Agriculture,Manicaland,53278.59,1,75.24,0.1334,20562.21,1,1.0
ZIM-TEST-300236,Nomsa Sibanda,Agriculture,Harare,77391.15,0,74.73,0.1001,2569.99,0,1.0
ZIM-TEST-300237,Blessing Gara,Agriculture,Midlands,87655.06,0,70.45,0.1333,3260.76,0,1.0
ZIM-TEST-300238,Tendai Chirau,Manufacturing,Bulawayo,102137.08,1,71.52,0.135,14160.37,0,0.0
ZIM-TEST-300239,Blessing Chigumba,Mining,Harare,152176.92,1,71.74,0.152,3883.82,1,2.0
ZIM-TEST-300240,Tatenda Chirau,Tourism,Mash West,61917.89,1,92.07,0.1314,7517.09,0,0.0
ZIM-TEST-300241,Sekai Moyo,Tourism,Masvingo,121128.99,2,88.28,0.1161,3134.93,1,0.0
ZIM-TEST-300242,Blessing Mpofu,Agriculture,Midlands,80723.42,3,99.6,0.1588,424.96,0,1.0
ZIM-TEST-300243,Ruvimbo Moyo,Services,Manicaland,45216.75,0,83.84,0.1092,1854.03,0,0.0
ZIM-TEST-300244,Sekai Mapfumo,Tourism,Manicaland,4704.33,3,95.94,0.1328,638.19,0,1.0
ZIM-TEST-300245,Ruvimbo Chigumba,Agriculture,Masvingo,31817.59,0,97.09,0.1271,4410.88,2,0.0
ZIM-TEST-300246,Tinashe Moyo,Manufacturing,Bulawayo,208060.45,0,77.89,0.1474,27860.4,0,0.0
ZIM-TEST-300247,Tatenda Chigumba,Tourism,Manicaland,213552.52,0,94.52,0.1584,1229.98,2,0.0
ZIM-TEST-300248,Sekai Gumbo,Services,Bulawayo,121733.36,0,81.16,0.1174,3402.21,0,0.0
ZIM-TEST-300249,Sekai Chigumba,Agriculture,Midlands,64683.36,5,70.71,0.1477,2391.4,0,95.0
ZIM-TEST-300250,Thandiwe Zhou,Agriculture,Midlands,36351.7,1,70.26,0.1338,160.05,0,1.0
ZIM-TEST-300251,Tendai Mpofu,Retail,Mash West,243301.65,2,80.64,0.1571,32004.53,0,0.0
ZIM-TEST-300252,Takudzwa Gara,Retail,Bulawayo,60056.42,1,78.82,0.1104,4303.27,0,0.0
ZIM-TEST-300253,Munyaradzi Ncube,Tourism,Harare,71322.84,2,99.5,0.1281,1202.99,0,0.0
ZIM-TEST-300254,Shingai Ndlovu,Services,Mash West,33996.69,2,97.88,0.1413,7700.79,0,0.0
ZIM-TEST-300255,Tendai Marange,Manufacturing,Manicaland,171072.97,2,93.48,0.1493,19149.67,0,0.0
ZIM-TEST-300256,Farai Mpofu,Tourism,Harare,126998.15,0,83.22,0.1588,4833.73,0,0.0
ZIM-TEST-300257,Kumbirai Mapfumo,Retail,Bulawayo,127530.03,2,74.51,0.1242,134.59,0,0.0
ZIM-TEST-300258,Tendai Mutasa,Agriculture,Mash West,179093.63,0,92.36,0.1175,64.55,0,0.0
ZIM-TEST-300259,Munyaradzi Mutasa,Agriculture,Bulawayo,113237.79,0,79.77,0.1357,30262.52,3,0.0
ZIM-TEST-300260,Ruvimbo Chirau,Mining,Bulawayo,87982.47,1,71.65,0.151,1586.59,0,2.0
ZIM-TEST-300261,Nomsa Gumbo,Retail,Bulawayo,379948.59,1,77.44,0.1186,1475.11,1,0.0
ZIM-TEST-300262,Farai Chirau,Mining,Midlands,105483.9,0,99.36,0.1288,5467.36,0,0.0
ZIM-TEST-300263,Munyaradzi Moyo,Retail,Mash West,125598.36,1,88.53,0.1397,11883.95,2,0.0
ZIM-TEST-300264,Ruvimbo Musoni,Agriculture,Masvingo,146920.24,1,94.68,0.1108,812.85,0,0.0
ZIM-TEST-300265,Farai Gumbo,Mining,Mash West,111951.74,0,94.14,0.1059,2653.2,0,0.0
ZIM-TEST-300266,Nyasha Chigumba,Agriculture,Mash West,203201.39,0,89.91,0.1574,15313.58,0,0.0
ZIM-TEST-300267,Nyasha Ncube,Retail,Manicaland,149359.73,2,90.92,0.1097,2219.97,3,0.0
ZIM-TEST-300268,Munyaradzi Mutasa,Agriculture,Mash West,103881.68,0,88.34,0.1288,8615.32,2,0.0
ZIM-TEST-300269,Chipo Ncube,Retail,Midlands,59962.64,3,98.94,0.1597,5004.83,0,0.0
ZIM-TEST-300270,Sekai Chigumba,Tourism,Midlands,85204.63,0,80.26,0.1307,3796.25,0,0.0
ZIM-TEST-300271,Tinashe Dube,Retail,Harare,110829.56,2,83.11,0.1031,4183.03,0,0.0
ZIM-TEST-300272,Takudzwa Musoni,Retail,Mash West,121720.06,1,75.22,0.1276,6597.1,0,0.0
ZIM-TEST-300273,Blessing Moyo,Services,Bulawayo,68054.18,0,71.99,0.1427,2891.51,0,0.0
ZIM-TEST-300274,Tendai Dube,Agriculture,Masvingo,140527.67,3,90.08,0.1131,417.32,0,3.0
ZIM-TEST-300275,Ruvimbo Musoni,Tourism,Bulawayo,62348.93,1,73.6,0.1305,5286.07,2,0.0
ZIM-TEST-300276,Tatenda Gumbo,Agriculture,Masvingo,31438.57,1,87.05,0.1059,695.07,1,0.0
ZIM-TEST-300277,Nomsa Gumbo,Mining,Manicaland,146025.72,1,85.95,0.111,5750.19,0,0.0
ZIM-TEST-300278,Kumbirai Sibanda,Mining,Bulawayo,33570.64,1,95.92,0.1509,5169.45,0,0.0
ZIM-TEST-300279,Blessing Marange,Manufacturing,Manicaland,105222.06,5,86.44,0.1342,26326.1,0,6.0
ZIM-TEST-300280,Tinashe Mapfumo,Manufacturing,Bulawayo,82570.22,3,82.03,0.1125,4406.16,0,0.0
ZIM-TEST-300281,Farai Mapfumo,Services,Bulawayo,25973.64,1,71.67,0.1015,1358.4,0,2.0
ZIM-TEST-300282,Takudzwa Dube,Agriculture,Manicaland,191563.08,1,84.32,0.1203,19595.6,0,0.0
ZIM-TEST-300283,Nomsa Zhou,Services,Bulawayo,55622.22,0,78.63,0.1594,4291.76,1,0.0
ZIM-TEST-300284,Sekai Sibanda,Tourism,Masvingo,66212.47,4,95.81,0.1342,4920.97,0,2.0
ZIM-TEST-300285,Nomsa Ndlovu,Agriculture,Mash West,137670.71,2,83.26,0.1592,19992.19,0,0.0
ZIM-TEST-300286,Ruvimbo Gara,Agriculture,Bulawayo,2136.28,3,92.7,0.1131,593.53,0,1.0
ZIM-TEST-300287,Munyaradzi Moyo,Services,Midlands,83988.89,0,83.6,0.1484,2902.92,0,0.0
ZIM-TEST-300288,Blessing Mapfumo,Services,Masvingo,182219.61,0,96.05,0.122,10947.17,0,0.0
ZIM-TEST-300289,Tinashe Marange,Mining,Midlands,78318.78,0,93.48,0.1552,4292.59,0,0.0
ZIM-TEST-300290,Ruvimbo Chigumba,Mining,Manicaland,143249.34,0,73.19,0.1446,5899.45,2,0.0
ZIM-TEST-300291,Tatenda Sibanda,Retail,Manicaland,154363.34,0,87.6,0.137,6302.35,1,0.0
ZIM-TEST-300292,Tinashe Dube,Retail,Masvingo,143814.98,1,78.85,0.1476,10218.17,1,0.0
ZIM-TEST-300293,Tinashe Ndlovu,Mining,Bulawayo,146405.05,0,95.09,0.1191,12849.5,0,0.0
ZIM-TEST-300294,Tatenda Mutasa,Agriculture,Bulawayo,78264.3,3,94.76,0.1487,5020.36,0,0.0
ZIM-TEST-300295,Takudzwa Musoni,Tourism,Harare,346604.97,1,83.85,0.1297,9039.03,0,0.0
ZIM-TEST-300296,Tatenda Chirau,Tourism,Masvingo,82706.69,3,98.67,0.1177,632.28,0,0.0
ZIM-TEST-300297,Shingai Gara,Retail,Mash West,110391.84,1,79.11,0.1111,29928.92,2,0.0
ZIM-TEST-300298,Tinashe Mutasa,Tourism,Midlands,82196.32,2,77.24,0.1256,1222.78,0,0.0
ZIM-TEST-300299,Tinashe Chirau,Manufacturing,Harare,16450.8,3,76.22,0.1121,5178.4,1,1.0
ZIM-TEST-300300,Munyaradzi Marange,Manufacturing,Midlands,99974.33,0,86.32,0.1148,7876.76,0,0.0
ZIM-TEST-300301,Sekai Moyo,Manufacturing,Midlands,58360.68,5,74.93,0.1002,5940.12,0,90.0
ZIM-TEST-300302,Blessing Mpofu,Retail,Bulawayo,141189.94,1,74.89,0.1196,7148.79,1,0.0
ZIM-TEST-300303,Thandiwe Mapfumo,Retail,Midlands,75763.7,2,81.53,0.1124,7136.12,2,0.0
ZIM-TEST-300304,Tinashe Mapfumo,Manufacturing,Midlands,45850.19,3,87.33,0.1365,1309.28,1,0.0
ZIM-TEST-300305,Tinashe Moyo,Tourism,Masvingo,201246.44,1,83.92,0.1389,21306.55,1,0.0
ZIM-TEST-300306,Takudzwa Mpofu,Tourism,Midlands,51334.85,1,91.5,0.1431,5244.89,0,0.0
ZIM-TEST-300307,Chipo Gara,Mining,Masvingo,230538.61,0,97.65,0.1011,9169.93,0,0.0
ZIM-TEST-300308,Munyaradzi Zhou,Mining,Bulawayo,101011.11,3,71.87,0.1274,9055.34,0,79.0
ZIM-TEST-300309,Tatenda Ncube,Agriculture,Masvingo,375319.16,6,98.39,0.1117,11552.22,2,4.0
ZIM-TEST-300310,Tendai Chirau,Services,Manicaland,168374.8,1,91.22,0.1064,15477.02,1,0.0
ZIM-TEST-300311,Nyasha Gumbo,Agriculture,Harare,123281.64,4,95.99,0.1067,4222.12,0,0.0
ZIM-TEST-300312,Nomsa Sibanda,Retail,Harare,67474.65,1,72.56,0.1451,6491.39,0,0.0
ZIM-TEST-300313,Thandiwe Mapfumo,Retail,Manicaland,115305.87,0,75.81,0.1533,7223.82,0,0.0
ZIM-TEST-300314,Nomsa Dube,Manufacturing,Mash West,67251.46,0,81.26,0.1515,23873.72,0,0.0
ZIM-TEST-300315,Tinashe Ndlovu,Services,Midlands,50050.29,2,76.76,0.1484,3156.76,0,0.0
ZIM-TEST-300316,Munyaradzi Moyo,Manufacturing,Bulawayo,93182.04,2,83.13,0.1193,16843.66,0,0.0
ZIM-TEST-300317,Farai Chirau,Services,Manicaland,83371.24,2,83.69,0.1526,4596.16,0,0.0
ZIM-TEST-300318,Thandiwe Mpofu,Agriculture,Harare,13008.93,1,88.09,0.156,1955.62,0,0.0
ZIM-TEST-300319,Blessing Musoni,Agriculture,Midlands,49264.54,0,75.19,0.1581,4557.54,0,0.0
ZIM-TEST-300320,Shingai Chigumba,Mining,Midlands,246497.13,1,87.82,0.1373,7428.41,0,0.0
ZIM-TEST-300321,Thandiwe Ncube,Agriculture,Harare,93308.88,2,99.12,0.1176,10047.97,1,0.0
ZIM-TEST-300322,Nomsa Mutasa,Mining,Bulawayo,138520.91,3,90.19,0.1497,17866.89,2,0.0
ZIM-TEST-300323,Ruvimbo Chirau,Tourism,Mash West,22741.35,2,83.62,0.1218,563.17,1,0.0
ZIM-TEST-300324,Chipo Sibanda,Mining,Manicaland,169803.27,0,88.53,0.1182,33395.66,0,0.0
ZIM-TEST-300325,Tinashe Mpofu,Tourism,Harare,92875.29,3,82.15,0.1013,13572.41,0,0.0
ZIM-TEST-300326,Tinashe Mutasa,Mining,Mash West,141965.02,1,97.19,0.1179,2762.22,2,0.0
ZIM-TEST-300327,Takudzwa Marange,Manufacturing,Midlands,147533.39,0,75.82,0.1378,11214.48,1,2.0
ZIM-TEST-300328,Tinashe Ncube,Tourism,Mash West,113205.79,4,92.78,0.118,6794.83,0,0.0
ZIM-TEST-300329,Thandiwe Moyo,Tourism,Midlands,82200.9,2,70.33,0.1418,2948.35,1,0.0
ZIM-TEST-300330,Tinashe Chirau,Retail,Masvingo,104138.91,2,75.64,0.156,11765.8,1,0.0
ZIM-TEST-300331,Shingai Gara,Services,Bulawayo,207565.68,2,77.67,0.1527,609.28,0,0.0
ZIM-TEST-300332,Tatenda Marange,Manufacturing,Harare,63595.69,2,94.83,0.1021,19887.75,0,0.0
ZIM-TEST-300333,Chipo Mapfumo,Retail,Masvingo,64274.87,1,88.44,0.1567,18962.68,1,0.0
ZIM-TEST-300334,Thandiwe Ndlovu,Services,Bulawayo,61108.27,1,72.91,0.1117,6188.85,0,0.0
ZIM-TEST-300335,Farai Gara,Services,Manicaland,85707.98,1,83.76,0.1019,53684.5,1,0.0
ZIM-TEST-300336,Tinashe Sibanda,Manufacturing,Manicaland,144063.76,3,91.95,0.1389,16540.09,0,1.0
ZIM-TEST-300337,Nyasha Marange,Tourism,Mash West,46333.84,3,99.08,0.127,106.12,0,0.0
ZIM-TEST-300338,Tatenda Mpofu,Services,Manicaland,102974.95,1,77.29,0.1494,5154.96,0,0.0
ZIM-TEST-300339,Munyaradzi Dube,Agriculture,Masvingo,100141.76,1,74.03,0.1267,3394.98,2,0.0
ZIM-TEST-300340,Nyasha Gara,Manufacturing,Manicaland,29028.29,3,82.19,0.1552,740.74,0,0.0
ZIM-TEST-300341,Tatenda Mutasa,Services,Bulawayo,34470.35,3,76.3,0.1028,30342.44,0,0.0
ZIM-TEST-300342,Takudzwa Mutasa,Retail,Midlands,74175.56,1,76.07,0.1441,1249.67,1,0.0
ZIM-TEST-300343,Thandiwe Mpofu,Services,Mash West,159233.17,1,94.07,0.1186,16857.9,1,0.0
ZIM-TEST-300344,Tinashe Dube,Agriculture,Bulawayo,168753.07,1,76.97,0.1301,15953.04,0,0.0
ZIM-TEST-300345,Shingai Dube,Agriculture,Bulawayo,28902.77,2,79.07,0.1123,12979.1,1,0.0
ZIM-TEST-300346,Sekai Mutasa,Mining,Midlands,93686.11,0,85.39,0.1229,2645.92,0,0.0
ZIM-TEST-300347,Farai Gumbo,Mining,Bulawayo,91708.37,3,74.14,0.124,5424.52,0,1.0
ZIM-TEST-300348,Kumbirai Ncube,Manufacturing,Masvingo,83995.26,0,90.94,0.1597,16402.92,1,0.0
ZIM-TEST-300349,Ruvimbo Musoni,Tourism,Harare,159449.88,3,96.56,0.1403,13536.82,0,0.0
ZIM-TEST-300350,Kumbirai Ndlovu,Agriculture,Manicaland,163927.32,1,96.72,0.1054,12343.47,1,0.0
ZIM-TEST-300351,Tendai Zhou,Mining,Bulawayo,84556.0,0,81.53,0.1119,37654.78,0,0.0
ZIM-TEST-300352,Tendai Chirau,Tourism,Harare,79606.09,0,85.03,0.1553,32463.61,1,0.0
ZIM-TEST-300353,Sekai Dube,Services,Harare,249657.39,2,91.1,0.123,2188.73,0,0.0
ZIM-TEST-300354,Thandiwe Zhou,Tourism,Midlands,55146.9,5,71.97,0.1269,8251.89,0,92.0
ZIM-TEST-300355,Nyasha Marange,Retail,Masvingo,195660.81,2,72.51,0.1239,4544.55,0,0.0
ZIM-TEST-300356,Thandiwe Chirau,Agriculture,Masvingo,194744.14,0,88.6,0.1266,598.61,2,0.0
ZIM-TEST-300357,Kumbirai Mapfumo,Retail,Mash West,263862.63,1,93.37,0.153,2654.65,0,0.0
ZIM-TEST-300358,Takudzwa Mutasa,Agriculture,Manicaland,159604.02,2,97.25,0.1598,10301.71,1,0.0
ZIM-TEST-300359,Sekai Zhou,Manufacturing,Midlands,146425.56,3,77.32,0.1483,587.01,1,0.0
ZIM-TEST-300360,Shingai Chigumba,Mining,Mash West,40134.03,1,70.77,0.1486,5287.76,0,1.0
ZIM-TEST-300361,Blessing Gumbo,Retail,Harare,100502.02,2,91.52,0.1258,5659.28,1,0.0
ZIM-TEST-300362,Blessing Mutasa,Agriculture,Masvingo,59372.31,0,71.38,0.1172,1880.71,1,1.0
ZIM-TEST-300363,Sekai Musoni,Retail,Bulawayo,32142.27,0,88.03,0.1251,6125.19,0,0.0
ZIM-TEST-300364,Nomsa Sibanda,Retail,Bulawayo,66071.2,3,74.43,0.1306,188.69,1,0.0
ZIM-TEST-300365,Tatenda Mutasa,Services,Manicaland,175532.02,2,70.88,0.153,12631.1,0,1.0
ZIM-TEST-300366,Munyaradzi Moyo,Services,Bulawayo,62312.17,3,93.68,0.1213,7491.95,2,0.0
ZIM-TEST-300367,Takudzwa Zhou,Tourism,Bulawayo,141879.2,0,78.5,0.1005,18123.17,0,0.0
ZIM-TEST-300368,Munyaradzi Marange,Retail,Manicaland,37325.39,3,77.2,0.1423,485.39,0,1.0
ZIM-TEST-300369,Munyaradzi Gumbo,Retail,Manicaland,24169.48,0,96.23,0.1147,4204.38,0,0.0
ZIM-TEST-300370,Chipo Gumbo,Retail,Bulawayo,173406.37,0,86.58,0.1379,1990.41,0,0.0
ZIM-TEST-300371,Chipo Moyo,Retail,Midlands,92602.01,0,89.82,0.1427,12438.9,0,0.0
ZIM-TEST-300372,Thandiwe Musoni,Tourism,Bulawayo,72413.58,0,75.94,0.1316,11921.39,0,0.0
ZIM-TEST-300373,Ruvimbo Moyo,Mining,Bulawayo,156001.7,1,71.99,0.1142,3817.38,0,1.0
ZIM-TEST-300374,Shingai Ncube,Tourism,Manicaland,53194.89,1,71.63,0.1098,3339.72,0,0.0
ZIM-TEST-300375,Tendai Gumbo,Mining,Midlands,78017.09,4,75.9,0.1536,19855.44,1,67.0
ZIM-TEST-300376,Takudzwa Zhou,Services,Bulawayo,245755.06,0,87.12,0.1216,3570.35,0,0.0
ZIM-TEST-300377,Chipo Ncube,Tourism,Bulawayo,204835.76,4,82.67,0.1531,11154.47,0,3.0
ZIM-TEST-300378,Munyaradzi Mutasa,Retail,Harare,52633.52,0,90.58,0.1169,8299.32,1,0.0
ZIM-TEST-300379,Thandiwe Moyo,Mining,Masvingo,20717.5,1,90.7,0.1338,13128.25,0,0.0
ZIM-TEST-300380,Farai Dube,Retail,Manicaland,269649.97,0,87.69,0.1242,258.67,0,0.0
ZIM-TEST-300381,Tendai Mpofu,Mining,Mash West,174973.1,1,91.1,0.1577,206.5,0,0.0
ZIM-TEST-300382,Shingai Chirau,Manufacturing,Masvingo,173730.06,2,94.58,0.137,32.66,0,0.0
ZIM-TEST-300383,Takudzwa Gumbo,Agriculture,Mash West,146977.86,0,74.93,0.1556,7510.76,2,0.0
ZIM-TEST-300384,Thandiwe Gara,Services,Midlands,62110.86,3,90.06,0.1165,20094.52,1,0.0
ZIM-TEST-300385,Sekai Mpofu,Retail,Manicaland,186110.13,2,76.43,0.1143,12191.96,0,0.0
ZIM-TEST-300386,Blessing Mapfumo,Services,Masvingo,84394.99,3,80.28,0.1347,29378.62,2,0.0
ZIM-TEST-300387,Sekai Gumbo,Tourism,Manicaland,69918.08,1,92.76,0.1329,8867.98,0,0.0
ZIM-TEST-300388,Kumbirai Mutasa,Mining,Mash West,131470.97,2,95.38,0.1538,3152.56,0,0.0
ZIM-TEST-300389,Blessing Gara,Services,Mash West,61569.98,3,80.25,0.1399,31193.41,2,0.0
ZIM-TEST-300390,Chipo Gara,Agriculture,Masvingo,151463.73,4,92.4,0.1406,2610.98,1,7.0
ZIM-TEST-300391,Ruvimbo Gara,Manufacturing,Manicaland,233259.13,0,76.05,0.1391,6754.69,0,0.0
ZIM-TEST-300392,Tinashe Gara,Retail,Midlands,31377.62,2,92.58,0.1383,2261.88,2,0.0
ZIM-TEST-300393,Ruvimbo Mutasa,Agriculture,Manicaland,63400.35,1,72.86,0.1398,5743.51,0,1.0
ZIM-TEST-300394,Sekai Musoni,Services,Bulawayo,239871.41,0,70.0,0.1242,39145.95,0,4.0
ZIM-TEST-300395,Tatenda Dube,Tourism,Bulawayo,45311.46,3,89.39,0.1181,7352.73,0,0.0
ZIM-TEST-300396,Takudzwa Zhou,Tourism,Manicaland,31948.81,1,71.52,0.1468,17750.1,1,1.0
ZIM-TEST-300397,Kumbirai Mpofu,Agriculture,Midlands,174315.32,3,89.39,0.1051,4446.81,3,0.0
ZIM-TEST-300398,Nomsa Dube,Retail,Masvingo,81058.16,0,92.05,0.1111,19759.42,1,0.0
ZIM-TEST-300399,Tatenda Ndlovu,Manufacturing,Bulawayo,12434.56,0,86.79,0.1191,6361.75,0,0.0
ZIM-TEST-300400,Nomsa Dube,Tourism,Masvingo,110321.73,2,94.11,0.1046,16127.47,1,0.0
ZIM-TEST-300401,Nomsa Ncube,Agriculture,Masvingo,94235.6,2,95.3,0.1088,4069.03,0,0.0
ZIM-TEST-300402,Nomsa Gumbo,Services,Masvingo,75557.13,2,99.61,0.1253,3773.89,0,0.0
ZIM-TEST-300403,Shingai Musoni,Mining,Harare,57065.66,2,70.6,0.1392,2107.34,3,1.0
ZIM-TEST-300404,Chipo Mpofu,Manufacturing,Masvingo,133184.81,3,93.21,0.15,8887.03,1,0.0
ZIM-TEST-300405,Chipo Chirau,Services,Harare,26914.19,2,92.35,0.1243,6331.24,1,0.0
ZIM-TEST-300406,Sekai Gumbo,Retail,Midlands,129721.98,1,84.2,0.1292,2023.4,1,0.0
ZIM-TEST-300407,Tinashe Ndlovu,Manufacturing,Mash West,172426.44,1,98.41,0.1591,9421.08,0,0.0
ZIM-TEST-300408,Farai Zhou,Retail,Manicaland,30318.33,2,84.25,0.1562,2175.89,0,0.0
ZIM-TEST-300409,Chipo Chirau,Mining,Harare,163773.16,1,97.65,0.1281,20988.14,2,0.0
ZIM-TEST-300410,Thandiwe Dube,Manufacturing,Mash West,19371.75,1,87.55,0.1191,713.52,3,2.0
ZIM-TEST-300411,Sekai Moyo,Agriculture,Harare,84736.24,0,90.16,0.1163,2669.75,0,0.0
ZIM-TEST-300412,Tatenda Dube,Mining,Manicaland,80193.38,1,76.62,0.1333,8743.01,0,0.0
ZIM-TEST-300413,Nomsa Chirau,Tourism,Midlands,72608.8,5,73.32,0.1565,15613.15,0,83.0
ZIM-TEST-300414,Munyaradzi Gumbo,Services,Midlands,53779.28,3,82.22,0.1368,13694.28,1,1.0
ZIM-TEST-300415,Nomsa Gara,Retail,Mash West,14944.68,1,95.21,0.1294,6900.05,0,0.0
ZIM-TEST-300416,Nomsa Ncube,Tourism,Bulawayo,108592.74,2,87.17,0.1583,2344.11,1,0.0
ZIM-TEST-300417,Tinashe Moyo,Mining,Harare,54825.16,0,94.94,0.1426,8695.97,0,0.0
ZIM-TEST-300418,Farai Mpofu,Services,Harare,46372.62,1,90.99,0.1233,2920.68,0,0.0
ZIM-TEST-300419,Blessing Mapfumo,Services,Mash West,42635.89,1,98.95,0.1063,9480.22,2,0.0
ZIM-TEST-300420,Kumbirai Chigumba,Tourism,Harare,189114.54,2,94.59,0.1261,2794.91,0,0.0
ZIM-TEST-300421,Kumbirai Moyo,Tourism,Bulawayo,17845.44,1,85.23,0.1481,7285.69,0,0.0
ZIM-TEST-300422,Blessing Gumbo,Agriculture,Masvingo,169367.06,1,97.15,0.1315,9318.95,1,0.0
ZIM-TEST-300423,Shingai Chirau,Tourism,Midlands,8288.14,3,91.51,0.1403,15412.3,0,0.0
ZIM-TEST-300424,Munyaradzi Chirau,Services,Bulawayo,84352.79,1,87.43,0.1218,5986.07,0,0.0
ZIM-TEST-300425,Sekai Dube,Services,Masvingo,69898.97,1,89.4,0.1042,13802.66,0,0.0
ZIM-TEST-300426,Tinashe Dube,Agriculture,Mash West,27479.64,2,77.36,0.1062,2263.6,0,0.0
ZIM-TEST-300427,Tinashe Mutasa,Retail,Manicaland,9256.94,2,76.59,0.1166,2565.38,0,0.0
ZIM-TEST-300428,Nyasha Gumbo,Mining,Mash West,44786.85,2,72.28,0.1471,847.23,0,0.0
ZIM-TEST-300429,Farai Ncube,Retail,Manicaland,77619.68,2,79.82,0.1582,18794.75,0,0.0
ZIM-TEST-300430,Chipo Ncube,Tourism,Midlands,41202.85,3,99.6,0.1187,3449.14,0,0.0
ZIM-TEST-300431,Thandiwe Sibanda,Services,Masvingo,261833.47,2,96.35,0.1308,4385.45,0,0.0
ZIM-TEST-300432,Tinashe Gara,Agriculture,Bulawayo,71295.22,0,70.22,0.1408,10350.94,1,2.0
ZIM-TEST-300433,Farai Gara,Mining,Manicaland,179923.27,3,82.52,0.1383,33388.23,0,1.0
ZIM-TEST-300434,Chipo Sibanda,Tourism,Masvingo,87468.87,1,99.44,0.1088,1279.52,0,0.0
ZIM-TEST-300435,Chipo Gumbo,Manufacturing,Bulawayo,28530.92,1,75.25,0.1037,16444.44,1,0.0
ZIM-TEST-300436,Nyasha Marange,Agriculture,Mash West,69271.1,3,78.26,0.1125,8983.51,2,0.0
ZIM-TEST-300437,Chipo Moyo,Retail,Mash West,142596.71,0,83.32,0.1422,128.42,1,0.0
ZIM-TEST-300438,Nomsa Chigumba,Mining,Midlands,87642.21,1,87.86,0.134,6588.27,1,0.0
ZIM-TEST-300439,Blessing Chigumba,Services,Harare,220440.02,0,88.1,0.1474,2983.79,0,0.0
ZIM-TEST-300440,Blessing Dube,Retail,Midlands,36555.63,2,96.44,0.134,22740.38,0,0.0
ZIM-TEST-300441,Nyasha Marange,Manufacturing,Mash West,50638.35,2,95.15,0.1246,5832.91,0,0.0
ZIM-TEST-300442,Tinashe Gumbo,Agriculture,Masvingo,130858.88,2,92.65,0.1122,5812.5,2,0.0
ZIM-TEST-300443,Kumbirai Moyo,Manufacturing,Harare,52778.77,1,81.84,0.1442,9392.94,0,0.0
ZIM-TEST-300444,Takudzwa Musoni,Retail,Midlands,46371.58,3,75.4,0.1477,2492.72,0,0.0
ZIM-TEST-300445,Tendai Gara,Agriculture,Harare,81514.94,1,96.01,0.1425,7773.18,2,0.0
ZIM-TEST-300446,Shingai Dube,Manufacturing,Masvingo,29233.47,0,99.34,0.1578,8960.42,0,0.0
ZIM-TEST-300447,Takudzwa Chirau,Mining,Mash West,40717.35,1,88.51,0.1533,4080.42,0,0.0
ZIM-TEST-300448,Nomsa Mpofu,Retail,Mash West,52124.45,1,86.86,0.1599,28821.93,0,0.0
ZIM-TEST-300449,Farai Gara,Manufacturing,Mash West,159569.31,2,84.1,0.1508,8382.86,0,0.0
ZIM-TEST-300450,Tatenda Musoni,Services,Midlands,47003.05,3,92.96,0.1402,7178.11,0,0.0
ZIM-TEST-300451,Munyaradzi Chirau,Agriculture,Manicaland,37488.99,3,71.96,0.1503,124.36,1,73.0
ZIM-TEST-300452,Sekai Sibanda,Retail,Mash West,116576.3,1,88.24,0.1123,49.31,0,0.0
ZIM-TEST-300453,Takudzwa Chirau,Agriculture,Masvingo,144433.17,2,83.3,0.1316,28244.04,0,0.0
ZIM-TEST-300454,Kumbirai Moyo,Agriculture,Bulawayo,123399.54,2,95.36,0.1423,3380.33,0,0.0
ZIM-TEST-300455,Farai Moyo,Manufacturing,Harare,146836.73,3,76.39,0.158,2681.94,1,1.0
ZIM-TEST-300456,Tinashe Mpofu,Retail,Harare,80076.69,2,78.2,0.1386,2134.1,0,0.0
ZIM-TEST-300457,Kumbirai Chigumba,Services,Masvingo,72936.67,2,71.4,0.1353,3325.53,0,0.0
ZIM-TEST-300458,Munyaradzi Ndlovu,Manufacturing,Mash West,52311.27,1,95.31,0.1148,10878.38,0,0.0
ZIM-TEST-300459,Sekai Gumbo,Tourism,Manicaland,32139.39,2,78.54,0.1146,12459.53,0,0.0
ZIM-TEST-300460,Chipo Mpofu,Tourism,Masvingo,214510.5,1,91.55,0.1156,4549.93,0,0.0
ZIM-TEST-300461,Tendai Zhou,Manufacturing,Masvingo,180968.61,2,84.47,0.1551,1326.47,1,0.0
ZIM-TEST-300462,Thandiwe Ndlovu,Mining,Harare,59556.11,2,94.71,0.1168,12560.03,1,0.0
ZIM-TEST-300463,Thandiwe Sibanda,Tourism,Harare,68228.94,1,85.25,0.1301,2621.87,0,0.0
